Hydrofly Data,Version 0,4/10/2019
Pressure 0,Pressure 1,Distance
,1554931291.9200168,1.425961971282959,0,0,0,0,0,0,18.99562499999999,19.620000000000005,20.174999999999997
,1554931291.953618,0.03361010551452637,0,0,0,0,0,0,20.174999999999997,20.209687500000015,20.140312500000007
,1554931291.9849129,0.03130173683166504,0,0,0,0,0,0,19.793437499999996,20.834062499999987,19.724062499999974
,1554931292.0170221,0.03211784362792969,0,0,0,0,0,0,20.070937499999985,20.5565625,19.724062499999974
,1554931292.0491807,0.0321657657623291,0,0,0,0,0,0,20.174999999999997,20.487187500000005,19.724062499999974
,1554931292.0811467,0.03197503089904785,0,0,0,0,0,0,20.625937500000006,20.174999999999997,19.758749999999992
,1554931292.1128993,0.03175973892211914,0,0,0,0,0,0,20.625937500000006,19.654687499999994,20.209687500000015
,1554931292.1450434,0.03215789794921875,0,0,0,0,0,0,20.417812499999997,19.828125,20.348437499999974
,1554931292.1766956,0.03166007995605469,0,0,0,0,0,0,20.5565625,19.654687499999994,20.6953125
,1554931292.2088234,0.032137393951416016,0,0,0,0,0,0,20.27906249999998,19.620000000000005,20.5565625
,1554931292.2412682,0.032453060150146484,0,0,0,0,0,0,20.209687500000015,19.86281249999999,20.487187500000005
,1554931292.2738414,0.032581329345703125,0,0,0,0,0,0,20.10562499999999,19.828125,20.72999999999999
,1554931292.3060265,0.03219485282897949,0,0,0,0,0,0,19.654687499999994,20.174999999999997,20.66062500000001
,1554931292.3384438,0.03242659568786621,0,0,0,0,0,0,19.5853125,20.521874999999994,20.521874999999994
,1554931292.370413,0.03197741508483887,0,0,0,0,0,0,19.5853125,20.625937500000006,20.27906249999998
,1554931292.4027102,0.03230786323547363,0,0,0,0,0,0,19.5853125,20.625937500000006,19.758749999999992
,1554931292.4347568,0.03205394744873047,0,0,0,0,0,0,19.897499999999994,20.72999999999999,19.5853125
,1554931292.4666126,0.03186297416687012,0,0,0,0,0,0,20.174999999999997,20.417812499999997,19.793437499999996
,1554931292.4988592,0.032254695892333984,0,0,0,0,0,0,20.487187500000005,20.452499999999986,19.828125
,1554931292.5320032,0.03315138816833496,0,0,0,0,0,0,20.24437499999999,20.27906249999998,20.417812499999997
,1554931292.567408,0.03541231155395508,0,0,0,0,0,0,19.897499999999994,20.001562500000006,20.140312500000007
,1554931292.6005275,0.0331265926361084,0,0,0.01715544621366788,0,0,0.5178753638238129,20.209687500000015,20.452499999999986,19.620000000000005
,1554931292.632872,0.032352447509765625,0,0,0.050485617196593,0,0,1.0302210048517773,20.140312500000007,20.452499999999986,19.758749999999992
,1554931292.6650047,0.032140493392944336,0,0,0.10016659885910195,0,0,1.5457442129191212,20.5565625,20.24437499999999,19.758749999999992
,1554931292.6970377,0.03204011917114258,0,0,0.16636927140356422,0,0,2.0662430183495917,20.66062500000001,20.036249999999995,20.209687500000015
,1554931292.7373295,0.04029965400695801,0,0,0.27640420202510324,0,0,2.7304187426160222,20.24437499999999,20.764687499999994,20.938124999999985
,1554931292.7708404,0.033518314361572266,0,0,0.386714221786412,0,0,3.2910372094300744,20.938124999999985,20.834062499999987,21.00749999999998
,1554931292.805658,0.034824371337890625,0,0,0.5218863723427806,0,0,3.8815388580839834,20.97281249999999,20.72999999999999,21.00749999999998
,1554931292.8379319,0.03227663040161133,0,0,0.6650745586501533,0,0,4.436280507776439,20.868749999999977,21.909374999999997,20.938124999999985
,1554931292.8682983,0.030368804931640625,0,0,0.7907516831025606,0,0,4.1383625313970445,20.348437499999974,21.805312500000014,19.966875
,1554931292.8966985,0.028405189514160156,0,0,0.9003874095821934,0,0,3.8597076222631332,21.666562499999984,20.313749999999985,21.319687500000015
,1554931292.925489,0.028794288635253906,0,0,1.0033913654262465,0,0,3.5772356507512924,21.354374999999976,19.966875,21.874687500000007
,1554931292.9544199,0.028936147689819336,0,0,1.1214725600015263,0,0,4.080750341788745,20.036249999999995,21.354374999999976,20.070937499999985
,1554931292.983419,0.029003381729125977,0,0,1.254638572270845,0,0,4.591396048674898,19.689375000000013,20.27906249999998,19.793437499999996
,1554931293.0118048,0.028389930725097656,0,0,1.3993451282197042,0,0,5.0971084554614166,21.319687500000015,18.99562499999999,21.14625000000001
,1554931293.0403504,0.02855062484741211,0,0,1.5595605607758478,0,0,5.611626134713681,20.10562499999999,20.001562500000006,20.72999999999999
