Hydrofly Data,Version 0,3/6/2019
Pressure 0,Pressure 1,Distance
0.40312500000000284,-2.0596874999999955,65
0.5418750000000045,-1.7475000000000023,65
0.5071875000000006,-1.6087500000000148,65
0.3337500000000091,-1.7475000000000023,65
0.6459375000000023,-1.6781249999999943,65
0.5071875000000006,-1.7475000000000023,65
0.680624999999992,-1.5740624999999966,65
0.5418750000000045,-1.6434374999999903,65
0.6459375000000023,-1.6434374999999903,65
0.4724999999999966,-1.6087500000000148,65
0.7846874999999898,-1.4699999999999989,65
0.8540625000000119,-1.2271874999999994,65
0.9234374999999915,-1.2618750000000034,65
0.8540625000000119,-1.400624999999991,65
1.0968750000000114,-1.3312499999999972,65
0.8887499999999875,-1.400624999999991,65
1.166249999999991,-1.3312499999999972,65
0.8887499999999875,-1.2965624999999932,65
0.9928124999999852,-1.2965624999999932,65
0.8540625000000119,-1.3312499999999972,65
1.0275000000000034,-1.4353124999999949,65
0.40312500000000284,-2.0596874999999955,65
0.5418750000000045,-1.7475000000000023,65
0.5071875000000006,-1.6087500000000148,65
0.3337500000000091,-1.7475000000000023,65
0.6459375000000023,-1.6781249999999943,65
0.5071875000000006,-1.7475000000000023,65
0.680624999999992,-1.5740624999999966,65
0.5418750000000045,-1.6434374999999903,65
0.6459375000000023,-1.6434374999999903,65
0.4724999999999966,-1.6087500000000148,65
0.7846874999999898,-1.4699999999999989,65
0.8540625000000119,-1.2271874999999994,65
0.9234374999999915,-1.2618750000000034,65
0.8540625000000119,-1.400624999999991,65
1.0968750000000114,-1.3312499999999972,65
0.8887499999999875,-1.400624999999991,65
1.166249999999991,-1.3312499999999972,65
0.8887499999999875,-1.2965624999999932,65
0.9928124999999852,-1.2965624999999932,65
0.8540625000000119,-1.3312499999999972,65
1.0275000000000034,-1.4353124999999949,65
0.4378125000000068,-1.6434374999999903,65
0.680624999999992,-1.6087500000000148,65
0.6459375000000023,-1.4699999999999989,65
0.680624999999992,-1.6087500000000148,65
0.9928124999999852,-1.4699999999999989,65
1.2356249999999989,-1.3312499999999972,65
1.0968750000000114,-1.1924999999999955,65
0.9928124999999852,-1.2271874999999994,65
1.3050000000000068,-1.0884374999999977,65
1.0968750000000114,-1.1924999999999955,65
1.2703125000000028,-1.2271874999999994,65
1.0275000000000034,-1.2618750000000034,65
1.2703125000000028,-1.2618750000000034,65
1.0275000000000034,-1.1578125000000057,65
1.3050000000000068,-1.1231250000000017,65
1.0968750000000114,-1.1924999999999955,65
1.2009374999999807,-1.1578125000000057,65
1.166249999999991,-1.1578125000000057,65
1.2356249999999989,-1.1578125000000057,65
1.1315625000000011,-1.1578125000000057,65
0.40312500000000284,-2.0596874999999955,65
0.5418750000000045,-1.7475000000000023,65
0.5071875000000006,-1.6087500000000148,65
0.3337500000000091,-1.7475000000000023,65
0.6459375000000023,-1.6781249999999943,65
0.5071875000000006,-1.7475000000000023,65
0.680624999999992,-1.5740624999999966,65
0.5418750000000045,-1.6434374999999903,65
0.6459375000000023,-1.6434374999999903,65
0.4724999999999966,-1.6087500000000148,65
0.7846874999999898,-1.4699999999999989,65
0.8540625000000119,-1.2271874999999994,65
0.9234374999999915,-1.2618750000000034,65
0.8540625000000119,-1.400624999999991,65
1.0968750000000114,-1.3312499999999972,65
0.8887499999999875,-1.400624999999991,65
1.166249999999991,-1.3312499999999972,65
0.8887499999999875,-1.2965624999999932,65
0.9928124999999852,-1.2965624999999932,65
0.8540625000000119,-1.3312499999999972,65
1.0275000000000034,-1.4353124999999949,65
0.4378125000000068,-1.6434374999999903,65
0.680624999999992,-1.6087500000000148,65
0.6459375000000023,-1.4699999999999989,65
0.680624999999992,-1.6087500000000148,65
0.9928124999999852,-1.4699999999999989,65
1.2356249999999989,-1.3312499999999972,65
1.0968750000000114,-1.1924999999999955,65
0.9928124999999852,-1.2271874999999994,65
1.3050000000000068,-1.0884374999999977,65
1.0968750000000114,-1.1924999999999955,65
1.2703125000000028,-1.2271874999999994,65
1.0275000000000034,-1.2618750000000034,65
