Hydrofly Data,Version 0,4/10/2019
Pressure 0,Pressure 1,Distance
,1554920930.2634015,1.414541482925415,0,0,0,0,0,0,20.140312500000007,19.828125,19.654687499999994
,1554920930.2965362,0.033142805099487305,0,0,0,0,0,0,20.764687499999994,20.313749999999985,20.72999999999999
,1554920930.3291626,0.03263425827026367,0,0,0,0,0,0,20.66062500000001,20.24437499999999,20.72999999999999
,1554920930.3631916,0.034037113189697266,0,0,0,0,0,0,20.452499999999986,20.938124999999985,20.174999999999997
,1554920930.3996015,0.03642082214355469,0,0,0,0,0,0,20.209687500000015,20.834062499999987,20.5565625
,1554920930.4345567,0.03496289253234863,0,0,0,0,0,0,20.521874999999994,20.6953125,20.487187500000005
,1554920930.4656482,0.03109908103942871,0,0,0,0,0,0,20.903437499999995,20.174999999999997,20.97281249999999
,1554920930.4961755,0.03053450584411621,0,0,0,0,0,0,20.868749999999977,20.10562499999999,21.076875
,1554920930.5263963,0.030227184295654297,0,0,0,0,0,0,20.383124999999993,20.6953125,20.868749999999977
,1554920930.5569568,0.030568361282348633,0,0,0,0,0,0,20.174999999999997,21.076875,20.24437499999999
,1554920930.5876768,0.030726909637451172,0,0,0,0,0,0,20.417812499999997,20.938124999999985,19.966875
,1554920930.618017,0.030347108840942383,0,0,0,0,0,0,20.799375000000012,20.6953125,20.487187500000005
,1554920930.6486795,0.03067159652709961,0,0,0,0,0,0,20.903437499999995,20.070937499999985,20.97281249999999
,1554920930.6792965,0.030622005462646484,0,0,0,0,0,0,20.834062499999987,20.174999999999997,21.1809375
,1554920930.709906,0.030617713928222656,0,0,0,0,0,0,20.487187500000005,20.6953125,20.834062499999987
,1554920930.7405257,0.030627727508544922,0,0,0,0,0,0,20.209687500000015,21.042187499999997,20.209687500000015
,1554920930.7710032,0.030487537384033203,0,0,0,0,0,0,20.487187500000005,20.938124999999985,19.932187499999984
,1554920930.8013692,0.030375242233276367,0,0,0,0,0,0,20.868749999999977,20.591249999999988,20.348437499999974
,1554920930.831328,0.029964923858642578,0,0,0,0,0,0,21.042187499999997,20.070937499999985,21.042187499999997
,1554920930.8614078,0.030085325241088867,0,0,0,0,0,0,20.903437499999995,20.27906249999998,21.042187499999997
,1554920930.8921971,0.030794620513916016,0,0,0,0,0,0,20.313749999999985,20.799375000000012,20.903437499999995
,1554920930.9227602,0.03056812286376953,0,0,0,0,0,0,20.070937499999985,21.215625000000003,20.24437499999999
,1554920930.953537,0.030781269073486328,0,0,0,0,0,0,20.5565625,20.97281249999999,20.10562499999999
,1554920930.9842472,0.030714988708496094,0,0,0,0,0,0,20.938124999999985,20.625937500000006,20.487187500000005
,1554920931.0151079,0.030866622924804688,0,0,0,0,0,0,20.868749999999977,20.070937499999985,20.938124999999985
,1554920931.045622,0.030519485473632812,0,0,0,0,0,0,20.938124999999985,20.10562499999999,21.042187499999997
,1554920931.075889,0.0302731990814209,0,0,0,0,0,0,20.27906249999998,20.834062499999987,20.834062499999987
,1554920931.1062374,0.030353307723999023,0,0,0,0,0,0,20.174999999999997,21.11156249999999,20.209687500000015
,1554920931.1366208,0.03038787841796875,0,0,0,0,0,0,20.591249999999988,20.97281249999999,20.140312500000007
,1554920931.1671739,0.030557632446289062,0,0,0,0,0,0,20.799375000000012,20.521874999999994,20.383124999999993
,1554920931.1977344,0.03056478500366211,0,0,0,0,0,0,20.834062499999987,20.174999999999997,21.00749999999998
,1554920931.228729,0.03100132942199707,0,0,0,0,0,0,20.903437499999995,20.24437499999999,20.97281249999999
,1554920931.2599087,0.03118610382080078,0,0,0,0,0,0,20.487187500000005,20.66062500000001,20.764687499999994
,1554920931.290455,0.03055548667907715,0,0,0,0,0,0,20.313749999999985,20.938124999999985,20.209687500000015
,1554920931.3210545,0.030608177185058594,0,0,0,0,0,0,20.348437499999974,20.938124999999985,19.966875
,1554920931.351749,0.030701637268066406,0,0,0,0,0,0,20.764687499999994,20.6953125,20.27906249999998
,1554920931.3821337,0.03039383888244629,0,0,0,0,0,0,20.903437499999995,20.174999999999997,20.903437499999995
,1554920931.412963,0.030836105346679688,0,0,0,0,0,0,20.834062499999987,20.10562499999999,21.042187499999997
,1554920931.4435103,0.030555009841918945,0,0,0,0,0,0,20.5565625,20.6953125,20.868749999999977
,1554920931.474179,0.030678272247314453,0,0,0,0,0,0,20.209687500000015,21.042187499999997,20.27906249999998
,1554920931.5049586,0.03078746795654297,0,0,0,0,0,0,20.313749999999985,21.00749999999998,20.036249999999995
,1554920931.5354707,0.030519723892211914,0,0,0,0,0,0,20.799375000000012,20.834062499999987,20.24437499999999
,1554920931.565979,0.03051471710205078,0,0,0,0,0,0,20.938124999999985,20.140312500000007,21.11156249999999
,1554920931.5965738,0.03060173988342285,0,0,0,0,0,0,20.799375000000012,20.001562500000006,21.14625000000001
,1554920931.627059,0.030492067337036133,0,0,0,0,0,0,20.383124999999993,20.591249999999988,20.868749999999977
,1554920931.6575859,0.0305328369140625,0,0,0,0,0,0,20.27906249999998,21.00749999999998,20.348437499999974
,1554920931.688167,0.030586719512939453,0,0,0,0,0,0,20.27906249999998,20.903437499999995,19.828125
,1554920931.718713,0.03055095672607422,0,0,0,0,0,0,20.938124999999985,20.799375000000012,20.24437499999999
,1554920931.7493696,0.030663728713989258,0,0,0,0,0,0,21.00749999999998,20.10562499999999,20.903437499999995
,1554920931.7799819,0.03061842918395996,0,0,0,0,0,0,20.799375000000012,20.036249999999995,20.97281249999999
,1554920931.8112106,0.03123950958251953,0,0,0,0,0,0,20.625937500000006,20.27906249999998,20.938124999999985
