Hydrofly Data,Version 0,3/6/2019
Pressure 0,Pressure 1,Distance
8.207812500000003,13.306874999999991,65
8.346562500000005,13.445625000000007,65
7.4793750000000045,12.647812500000015,65
8.207812500000003,13.410937500000003,65
7.791562499999998,12.960000000000008,65
8.207812500000003,13.515,65
7.583437500000002,12.786562500000002,65
8.103750000000005,13.480312499999997,65
7.6875,13.029374999999987,65
8.034374999999983,13.445625000000007,65
7.65281250000001,12.960000000000008,65
8.242499999999978,13.168125000000003,65
7.65281250000001,13.029374999999987,65
8.242499999999978,13.064062500000006,65
7.72218749999999,12.92531249999999,65
8.311875,13.306874999999991,65
7.618124999999992,13.029374999999987,65
8.311875,13.410937500000003,65
7.548749999999998,12.994687499999998,65
8.311875,13.34156249999998,65
7.72218749999999,12.855937499999996,65
8.346562500000005,13.272187499999987,65
7.618124999999992,12.613124999999997,65
8.242499999999978,13.376249999999999,65
7.65281250000001,12.647812500000015,65
8.311875,13.306874999999991,65
7.444687500000001,12.751874999999998,65
8.311875,13.272187499999987,65
7.514062499999994,12.578437500000007,65
8.277187499999997,13.272187499999987,65
7.65281250000001,12.543750000000003,65
8.277187499999997,13.306874999999991,65
7.6875,12.751874999999998,65
8.207812500000003,13.272187499999987,65
7.756874999999994,12.786562500000002,65
8.207812500000003,13.272187499999987,65
7.65281250000001,12.92531249999999,65
8.173124999999999,13.237499999999983,65
7.6875,12.855937499999996,65
8.034374999999983,13.34156249999998,65
7.72218749999999,13.410937500000003,65
7.583437500000002,12.335624999999993,65
7.860937500000006,12.960000000000008,65
7.65281250000001,12.509062499999999,65
8.311875,13.202812500000007,65
7.618124999999992,12.855937499999996,65
8.311875,13.272187499999987,65
7.6875,12.786562500000002,65
8.277187499999997,13.237499999999983,65
7.65281250000001,12.821249999999992,65
8.103750000000005,13.272187499999987,65
7.6875,12.92531249999999,65
8.069062500000001,13.272187499999987,65
7.72218749999999,12.855937499999996,65
8.242499999999978,13.202812500000007,65
7.6875,12.92531249999999,65
8.346562500000005,13.09875000000001,65
7.6875,12.890625,65
8.242499999999978,13.168125000000003,65
7.6875,13.827187499999994,65
8.242499999999978,16.602187499999985,65
7.6875,15.110624999999999,65
8.207812500000003,13.965937499999995,65
7.6875,12.92531249999999,65
8.311875,14.035312500000003,65
7.583437500000002,13.202812500000007,65
8.311875,13.306874999999991,65
7.618124999999992,12.994687499999998,65
8.277187499999997,13.237499999999983,65
7.6875,13.09875000000001,65
8.346562500000005,13.72312500000001,65
7.514062499999994,14.243437499999999,65
8.277187499999997,14.625,65
7.6875,15.006562500000001,65
