Hydrofly Data,Version 0,3/6/2019
Pressure 0,Pressure 1,Distance
10.04625,12.543750000000003,65
10.844062500000007,13.549687500000005,15
9.803437500000001,12.543750000000003,15
10.809375000000003,13.445625000000007,65
10.04625,12.717187499999994,65
10.774687499999999,13.445625000000007,65
9.942187500000003,12.890625,65
10.670625000000001,13.480312499999997,65
10.080937499999976,12.855937499999996,65
10.635937499999983,13.515,15
10.04625,12.751874999999998,65
10.462500000000006,13.376249999999999,65
10.011562499999997,12.786562500000002,15
10.427812500000016,13.410937500000003,15
10.115624999999994,12.613124999999997,15
10.705312500000005,13.202812500000007,15
10.080937499999976,12.647812500000015,16
10.670625000000001,13.09875000000001,65
10.011562499999997,12.855937499999996,65
10.73999999999998,13.237499999999983,65
10.080937499999976,12.855937499999996,15
10.04625,12.543750000000003,65
10.844062500000007,13.549687500000005,15
9.803437500000001,12.543750000000003,15
10.809375000000003,13.445625000000007,65
10.04625,12.717187499999994,65
10.774687499999999,13.445625000000007,65
9.942187500000003,12.890625,65
10.670625000000001,13.480312499999997,65
10.080937499999976,12.855937499999996,65
10.635937499999983,13.515,15
10.04625,12.751874999999998,65
10.462500000000006,13.376249999999999,65
10.011562499999997,12.786562500000002,15
10.427812500000016,13.410937500000003,15
10.115624999999994,12.613124999999997,15
10.705312500000005,13.202812500000007,15
10.080937499999976,12.647812500000015,16
10.670625000000001,13.09875000000001,65
10.011562499999997,12.855937499999996,65
10.73999999999998,13.237499999999983,65
10.080937499999976,12.855937499999996,15
10.809375000000003,13.410937500000003,15
10.04625,12.821249999999992,15
10.844062500000007,13.376249999999999,16
9.976875000000007,12.613124999999997,16
10.635937499999983,13.445625000000007,15
10.011562499999997,12.682499999999976,16
10.670625000000001,13.445625000000007,16
10.04625,12.613124999999997,65
10.774687499999999,13.376249999999999,65
9.803437500000001,12.821249999999992,65
10.774687499999999,13.445625000000007,15
9.942187500000003,12.647812500000015,65
10.774687499999999,13.445625000000007,65
10.04625,12.890625,65
10.011562499999997,12.543750000000003,15
10.32374999999999,13.445625000000007,65
10.011562499999997,12.92531249999999,65
10.73999999999998,13.34156249999998,65
10.080937499999976,12.855937499999996,65
10.774687499999999,13.445625000000007,65
10.04625,12.543750000000003,65
10.844062500000007,13.549687500000005,15
9.803437500000001,12.543750000000003,15
10.809375000000003,13.445625000000007,65
10.04625,12.717187499999994,65
10.774687499999999,13.445625000000007,65
9.942187500000003,12.890625,65
10.670625000000001,13.480312499999997,65
10.080937499999976,12.855937499999996,65
10.635937499999983,13.515,15
10.04625,12.751874999999998,65
10.462500000000006,13.376249999999999,65
10.011562499999997,12.786562500000002,15
10.427812500000016,13.410937500000003,15
10.115624999999994,12.613124999999997,15
10.705312500000005,13.202812500000007,15
10.080937499999976,12.647812500000015,16
10.670625000000001,13.09875000000001,65
10.011562499999997,12.855937499999996,65
10.73999999999998,13.237499999999983,65
10.080937499999976,12.855937499999996,15
10.809375000000003,13.410937500000003,15
10.04625,12.821249999999992,15
10.844062500000007,13.376249999999999,16
